image,top1_pred,top1_score,top2_pred,top2_score,score_margin_top1_top2,new_threshold,new_ratio,is_new_by_threshold,pseudo_label,top5_labels,top5_scores
0077e68171f1e7.jpg,03bb69128cd6,0.6429668664932251,59ca98e2878c,0.36170998215675354,0.28125688433647156,0.324167,0.2,FALSE,03bb69128cd6,03bb69128cd6 59ca98e2878c e78dd282dca6 ca88903ae96e 232422219ca5,0.64296687 0.36170998 0.33325574 0.31414703 0.29477769
007ab28be42600.jpg,cf0fd38d30ae,0.6875024437904358,6.17368E+11,0.418839693,0.2686627507209778,0.324167,0.2,FALSE,cf0fd38d30ae,cf0fd38d30ae 617368452785 da65f819073c 06ef73efe924 df94b15285b9,0.68750244 0.41883969 0.38441470 0.36471647 0.35113698
007b5c8be3a5b0.jpg,80d72641f44d,0.3034685552120209,2b7c29570940,0.28419241309165955,0.019276142120361328,0.324167,0.2,TRUE,,80d72641f44d 2b7c29570940 3152e39f757b b0c5c8b31e24 07e50cf97c3e,0.30346856 0.28419241 0.28004560 0.24797398 0.24551515
007d8e7cc5c469.jpg,5936cc1a53d5,0.37850791215896606,399943a8c884,0.20599976181983948,0.1725081503391266,0.324167,0.2,FALSE,5936cc1a53d5,5936cc1a53d5 399943a8c884 09550941617d cb5d20bca82a 0eddfc5e9f08,0.37850791 0.20599976 0.19820127 0.16140947 0.16075824
0085f451e81193.jpg,1492507238d8,0.6349494457244873,1a20c92ffe68,0.3935231864452362,0.2414262592792511,0.324167,0.2,FALSE,1492507238d8,1492507238d8 1a20c92ffe68 031816fd9d9d 6a6fa3ec3810 c93996835aa8,0.63494945 0.39352319 0.35824102 0.34501576 0.33217120
0089a2064fb6cd.jpg,0611c23e6914,0.6559930443763733,f195c38bcf17,0.4809631109237671,0.1750299334526062,0.324167,0.2,FALSE,0611c23e6914,0611c23e6914 f195c38bcf17 ff043fa1a45e 90cfd1801b72 695bb814ce56,0.65599304 0.48096311 0.45472300 0.35279438 0.34705645
008c0d2c27feac.jpg,7f2ba5b09128,0.4432257413864136,0ad3355d583f,0.2326568216085434,0.21056891977787018,0.324167,0.2,FALSE,7f2ba5b09128,7f2ba5b09128 0ad3355d583f 163e27692cc9 1fd4e2db6be3 7c6ebeb3afa8,0.44322574 0.23265682 0.20774570 0.19602154 0.19466950
008c784982c6d5.jpg,0ce11af9a22a,0.5949751734733582,a3c2ea264481,0.21789124608039856,0.3770839273929596,0.324167,0.2,FALSE,0ce11af9a22a,0ce11af9a22a a3c2ea264481 df1990265327 8a4add68003d 2788fab75091,0.59497517 0.21789125 0.20783263 0.20700362 0.19705546
008f315350dd37.jpg,ae0cb953c419,0.3206563889980316,0ef1f2b46955,0.22914332151412964,0.091513067,0.324167,0.2,TRUE,,ae0cb953c419 0ef1f2b46955 fed719387ecb a20f2669a8df 0702c095a0e6,0.32065639 0.22914332 0.21909714 0.21428280 0.18475553
0091c6a22c29da.jpg,e9525f5abf43,0.6301932334899902,7c520fab410b,0.23684974014759064,0.3933434933423996,0.324167,0.2,FALSE,e9525f5abf43,e9525f5abf43 7c520fab410b 6642e34b23c8 d14147146a3b b24e3e57e7c1,0.63019323 0.23684974 0.23433967 0.22487055 0.22439486
0091c919e26408.jpg,d064a7b4f7fd,0.2509230673313141,14cec14464b6,0.23228833079338074,0.018634737,0.324167,0.2,TRUE,,d064a7b4f7fd 14cec14464b6 e30514124b93 b006cf0d01c4 70500935ecb8,0.25092307 0.23228833 0.19551499 0.17033422 0.16861123
0093d6163baa0c.jpg,37c7aba965a5,0.714323878,114207cab555,0.32058271765708923,0.3937411606311798,0.324167,0.2,FALSE,37c7aba965a5,37c7aba965a5 114207cab555 4a67e64bd3b7 19fbb960f07d dd8c756c9cb7,0.71432388 0.32058272 0.24185525 0.22202404 0.20238319
0095cfe046ff0d.jpg,225e188a6a22,0.3752675950527191,3094278f210e,0.3038680851459503,0.07139951,0.324167,0.2,FALSE,225e188a6a22,225e188a6a22 3094278f210e c007ade3c628 f47bbaf8393d bc61abb29fef,0.37526760 0.30386809 0.29292470 0.28621599 0.25656423
009cbb88d6397f.jpg,dca7d55ff1c6,0.19515542685985565,877686a545d4,0.18956154584884644,0.005593881,0.324167,0.2,TRUE,,dca7d55ff1c6 877686a545d4 7950cfc3911e ef0dd3414c79 a395990a233a,0.19515543 0.18956155 0.16195199 0.16050002 0.15886071
009cc16f1e03d7.jpg,384faed954b1,0.38526028394699097,4698934c7828,0.37514418363571167,0.010116100311279297,0.324167,0.2,FALSE,384faed954b1,384faed954b1 4698934c7828 c1b7807d472a b8125d90d68e 9b9d0e198977,0.38526028 0.37514418 0.37315646 0.34324110 0.33632031
009ce55e696403.jpg,51081e431bca,0.6562756299972534,f17a28521e9d,0.5061225891113281,0.1501530408859253,0.324167,0.2,FALSE,51081e431bca,51081e431bca f17a28521e9d ff26e042cd52 27ae405719bd 295056261ff7,0.65627563 0.50612259 0.37361038 0.36146504 0.34816417
00a1791e235ac3.jpg,cc249e2a92c7,0.34434008598327637,795fbc6e1fb7,0.32536906003952026,0.018971025943756104,0.324167,0.2,FALSE,cc249e2a92c7,cc249e2a92c7 795fbc6e1fb7 f022de4b9cd1 519ea3433074 844031301ad4,0.34434009 0.32536906 0.29002807 0.27286455 0.26355940
00a247f371f807.jpg,55d0bd10d6ae,0.4720158278942108,44b41b0f3f1f,0.2817296087741852,0.19028621912002563,0.324167,0.2,FALSE,55d0bd10d6ae,55d0bd10d6ae 44b41b0f3f1f 1aae4ed40701 0790b6fbd71b b701a645a567,0.47201583 0.28172961 0.26974428 0.25767621 0.25388622
00a2c36e0e4c3a.jpg,a0426f94bee5,0.5898686647415161,8deb2171580e,0.42181700468063354,0.16805166006088257,0.324167,0.2,FALSE,a0426f94bee5,a0426f94bee5 8deb2171580e 7bdf83ff6076 27ae405719bd 9230fa37a32f,0.58986866 0.42181700 0.40468270 0.32332146 0.30850136
00a3c40b008535.jpg,9ba6b6d1f2ff,0.49075832962989807,ff5d601f8cb5,0.28294095396995544,0.20781737565994263,0.324167,0.2,FALSE,9ba6b6d1f2ff,9ba6b6d1f2ff ff5d601f8cb5 5ee47e6f9ae2 0dbb8e754084 7a755ec437ae,0.49075833 0.28294095 0.25460696 0.24495190 0.23334888
00a40f23b7c596.jpg,a19e2ccc47dc,0.5628361105918884,4adb1bd9676a,0.26672330498695374,0.2961128056049347,0.324167,0.2,FALSE,a19e2ccc47dc,a19e2ccc47dc 4adb1bd9676a 1df65ac9eb57 ff8f752a4294 36c5dbc6d8ff,0.56283611 0.26672330 0.26553106 0.23632868 0.23357494
00a55c28e957b3.jpg,1191a41ee0f4,0.8186687231063843,02da0e68dccd,0.44800955057144165,0.3706591725349426,0.324167,0.2,FALSE,1191a41ee0f4,1191a41ee0f4 02da0e68dccd 9f3613b5c45b bc1eb2241633 9e89f8e28807,0.81866872 0.44800955 0.43739456 0.42695892 0.41591939
00a57626a87d11.jpg,7053d3c812b5,0.8014547824859619,ffbb4e585ff2,0.3961009979248047,0.4053537845611572,0.324167,0.2,FALSE,7053d3c812b5,7053d3c812b5 ffbb4e585ff2 778419da2957 9a6b86f7bb3e 812be36c2aef,0.80145478 0.39610100 0.38493198 0.37688500 0.37126285
00a5e46eb16cb7.jpg,8e44f3d76f07,0.3468194603919983,52bfdc1bd6e2,0.2869475185871124,0.059871941804885864,0.324167,0.2,FALSE,8e44f3d76f07,8e44f3d76f07 52bfdc1bd6e2 739624a630fb b704a4e92360 cfba7f896fa0,0.34681946 0.28694752 0.24661200 0.24141644 0.24046396
00a97cd7cfc575.jpg,61ba7f36b234,0.5695317983627319,ddab8bd0e1ee,0.40322333574295044,0.1663084626197815,0.324167,0.2,FALSE,61ba7f36b234,61ba7f36b234 ddab8bd0e1ee afd7362d5dab b11ae012588e 3ca8fe39e601,0.56953180 0.40322334 0.29808819 0.29024437 0.28955394
00a9f2b0710dea.jpg,7aa5641e5acc,0.37356382608413696,9f750b3dd09d,0.32957378029823303,0.043990046,0.324167,0.2,FALSE,7aa5641e5acc,7aa5641e5acc 9f750b3dd09d 1a6db6da3740 729f4b14245b 6a3af6e0c55c,0.37356383 0.32957378 0.30756292 0.28530547 0.27628288
00ab121f87441d.jpg,daf4b9c5da51,0.28081947565078735,b7739b0f4088,0.2803517282009125,0.000467747,0.324167,0.2,TRUE,,daf4b9c5da51 b7739b0f4088 05b10b536cf0 6a94d2e424dd aadf9c905c83,0.28081948 0.28035173 0.24397311 0.23485896 0.22575204
00abf21bfadf51.jpg,8775960de688,0.4185428023338318,f5ff2e2e7df6,0.32855314016342163,0.089989662,0.324167,0.2,FALSE,8775960de688,8775960de688 f5ff2e2e7df6 8e6fe0785478 fa48a728c8fa 7897e7ca20f4,0.41854280 0.32855314 0.30472100 0.30097336 0.27815038
00ad4dd29b23b2.jpg,f43d6fb58b91,0.3376837968826294,69c57ffdb943,0.19164498150348663,0.14603881537914276,0.324167,0.2,FALSE,f43d6fb58b91,f43d6fb58b91 69c57ffdb943 6a3af6e0c55c a1605d68a331 26ac49f28124,0.33768380 0.19164498 0.18755960 0.18491256 0.18359022
00addb24f9d192.jpg,48ed02879fff,0.4434390664100647,841927a98b88,0.24229536950588226,0.20114369690418243,0.324167,0.2,FALSE,48ed02879fff,48ed02879fff 841927a98b88 8975a77f1bb7 0239cc1e5dcc 3618183c1ba7,0.44343907 0.24229537 0.21751243 0.21664807 0.21565095
00ae7c3a36d289.jpg,80d72641f44d,0.7928767800331116,bf2e0d964354,0.46658647060394287,0.3262903094291687,0.324167,0.2,FALSE,80d72641f44d,80d72641f44d bf2e0d964354 366200ff5b49 bf412253bbc2 abdf7726e5ec,0.79287678 0.46658647 0.44208995 0.40775046 0.39482570
00b13356985ff6.jpg,6f47542558a1,0.6591106057167053,cb0fed574200,0.31935569643974304,0.3397549092769623,0.324167,0.2,FALSE,6f47542558a1,6f47542558a1 cb0fed574200 262f464ee602 2e268c8dbd31 1c49644ca9b3,0.65911061 0.31935570 0.31681481 0.31476539 0.29694599
00b1b89d1b39d0.jpg,17cd269165c9,0.5328838229179382,82e7f8ecd781,0.3708316385746002,0.162052184,0.324167,0.2,FALSE,17cd269165c9,17cd269165c9 82e7f8ecd781 322a18725969 30540208d49f 2c2ef510fef3,0.53288382 0.37083164 0.31585008 0.31533411 0.31345624
00b5090419211a.jpg,f36c618eda4a,0.6971501708030701,cd9f6b2c2293,0.37704968452453613,0.32010048627853394,0.324167,0.2,FALSE,f36c618eda4a,f36c618eda4a cd9f6b2c2293 45fc3a8e1d4e 82af241cd012 98995caaa0d3,0.69715017 0.37704968 0.37684333 0.31902328 0.30801359
00ba38fe9c26fa.jpg,ce873781a2c4,0.8339942693710327,19c2bfaa0819,0.44409993290901184,0.3898943364620209,0.324167,0.2,FALSE,ce873781a2c4,ce873781a2c4 19c2bfaa0819 a8040569f5e3 60008f293a2b f7bb4f9a9d1a,0.83399427 0.44409993 0.41532788 0.41442567 0.41134033
00bfa42b02c61b.jpg,c2c0c1ac9542,0.28641662,fbe8c76d2146,0.2507127523422241,0.035703868,0.324167,0.2,TRUE,,c2c0c1ac9542 fbe8c76d2146 2dd8974deb39 b607aca77be9 54491b1aad7d,0.28641662 0.25071275 0.24359661 0.23749678 0.23509718
00c73a3e01047b.jpg,fc33456f620e,0.17613708972930908,9d36d5a95fc3,0.16648773849010468,0.009649351,0.324167,0.2,TRUE,,fc33456f620e 9d36d5a95fc3 bffed7320b93 ad8404055098 9d71ac9d88d4,0.17613709 0.16648774 0.16627327 0.16255003 0.15993328
00ca9cd8f65c08.jpg,89c6b2383a27,0.7296323776245117,89edacf95765,0.29895028471946716,0.43068209290504456,0.324167,0.2,FALSE,89c6b2383a27,89c6b2383a27 89edacf95765 21bae971ddda b1cbabccefbc 9c8f2695577c,0.72963238 0.29895028 0.29030240 0.27804834 0.26857388
00cef32dc62b0f.jpg,954f305be092,0.25040367245674133,2fbeea3bed0b,0.23897238075733185,0.011431291699409485,0.324167,0.2,TRUE,,954f305be092 2fbeea3bed0b cc5098d7548f 40158b4db110 ebe88b0ea7d0,0.25040367 0.23897238 0.22238889 0.22138758 0.21482444
00d124585fbf3d.jpg,ee262c5b2a9e,0.7406767010688782,8231cd5a52ed,0.2682197391986847,0.4724569618701935,0.324167,0.2,FALSE,ee262c5b2a9e,ee262c5b2a9e 8231cd5a52ed 0b1a405e7d68 a75840143f84 76e8d0d6d223,0.74067670 0.26821974 0.25250545 0.23010309 0.21757282
00d12ea735618c.jpg,2c51ea578c1a,0.26503172516822815,400f7db1c598,0.2587350606918335,0.006296664,0.324167,0.2,TRUE,,2c51ea578c1a 400f7db1c598 c1954e7ad36f 03880e5855cc 49671e4ffe85,0.26503173 0.25873506 0.25276899 0.24046545 0.23382986
00d5163e4c2175.jpg,ec89b3f08779,0.6997495889663696,c5c644d8a4cc,0.34838712215423584,0.3513624668121338,0.324167,0.2,FALSE,ec89b3f08779,ec89b3f08779 c5c644d8a4cc 1c96860433c5 cf0e710b0636 36bc7e126744,0.69974959 0.34838712 0.30801189 0.28259638 0.26813635
00d58a316717ba.jpg,60008f293a2b,0.7077669501304626,8b6ecdf9dee4,0.40748336911201477,0.3002835810184479,0.324167,0.2,FALSE,60008f293a2b,60008f293a2b 8b6ecdf9dee4 bf412253bbc2 aadfd9f3100f 55419ffd0ad0,0.70776695 0.40748337 0.37756723 0.36611056 0.34205464
00d90b825ece01.jpg,59766565be72,0.321257085,0defb0802368,0.24662747979164124,0.074629605,0.324167,0.2,TRUE,,59766565be72 0defb0802368 653c414b0ecf ea1dbc9f1f36 39cdcfd69791,0.32125708 0.24662748 0.21461323 0.19398983 0.18123141
